Timestamp,AvgVal
2023-11-01 23:46:49.066326,30630.75022222222
2023-11-01 23:46:49.283569,30626.416222222222
2023-11-01 23:46:49.383154,30621.905777777778
2023-11-01 23:46:49.508950,30620.914444444443
2023-11-01 23:46:49.600271,30621.21622222222
2023-11-01 23:46:49.725910,30622.346
2023-11-01 23:46:49.951721,30626.923777777778
2023-11-01 23:46:50.082816,30620.956
2023-11-01 23:46:50.178020,30619.095333333335
2023-11-01 23:46:50.303517,30620.263777777778
2023-11-01 23:46:50.398787,30620.260222222223
2023-11-01 23:46:50.528909,30626.816
2023-11-01 23:46:50.622895,30629.33577777778
2023-11-01 23:46:50.755875,30621.877111111113
2023-11-01 23:46:50.879973,30605.756222222222
2023-11-01 23:46:50.977130,30605.340444444446
2023-11-01 23:46:51.105013,30603.417555555556
2023-11-01 23:46:51.202282,30600.980888888887
2023-11-01 23:46:51.328107,30604.022
2023-11-01 23:46:51.432306,30590.705777777777
2023-11-01 23:46:51.556807,30583.09311111111
2023-11-01 23:46:51.660634,30587.502
2023-11-01 23:46:51.777786,30579.485555555555
2023-11-01 23:46:51.905741,30578.405555555557
2023-11-01 23:46:52.014636,30532.457333333332
2023-11-01 23:46:52.129493,30431.172
2023-11-01 23:46:52.223496,30489.447333333334
2023-11-01 23:46:52.358735,30545.522222222222
2023-11-01 23:46:52.575873,30575.060222222222
2023-11-01 23:46:52.710731,30607.24511111111
2023-11-01 23:46:52.926602,30619.29533333333
2023-11-01 23:46:53.022283,30614.924
2023-11-01 23:46:53.152036,30622.559333333335
2023-11-01 23:46:53.246369,29569.506444444443
2023-11-01 23:46:53.376579,30616.88288888889
2023-11-01 23:46:53.471938,30617.656444444445
2023-11-01 23:46:53.600495,30614.03777777778
2023-11-01 23:46:53.726047,30616.393333333333
2023-11-01 23:46:53.822392,30616.034444444445
2023-11-01 23:46:53.951023,30616.427555555554
2023-11-01 23:46:54.048859,30604.134444444444
2023-11-01 23:46:54.174649,30603.638
2023-11-01 23:46:54.273332,30603.34688888889
2023-11-01 23:46:54.399868,30595.99977777778
2023-11-01 23:46:54.509171,30597.576
2023-11-01 23:46:54.625210,30596.673333333332
2023-11-01 23:46:54.751684,30599.808
2023-11-01 23:46:54.849409,30599.55888888889
2023-11-01 23:46:56.680109,30669.906666666666
2023-11-01 23:46:56.818499,30670.650222222223
2023-11-01 23:46:56.905824,30676.476
2023-11-01 23:46:57.028590,30672.504666666668
2023-11-01 23:46:57.253050,30678.370222222224
2023-11-01 23:46:57.380567,30687.209333333332
2023-11-01 23:46:57.478825,30696.880222222222
2023-11-01 23:46:57.606070,30704.343555555555
2023-11-01 23:46:57.694430,30713.575555555555
2023-11-01 23:46:57.833659,30719.68888888889
2023-11-01 23:46:57.921283,30738.160666666667
2023-11-01 23:46:58.054926,30731.389333333333
2023-11-01 23:46:58.272041,30745.875111111112
2023-11-01 23:46:58.401403,30739.172222222223
2023-11-01 23:46:58.503884,30745.99088888889
2023-11-01 23:46:58.627545,30740.893333333333
2023-11-01 23:46:58.850808,30740.12622222222
2023-11-01 23:46:59.070344,30738.469777777776
2023-11-01 23:46:59.170160,30728.86688888889
2023-11-01 23:46:59.294808,30727.627111111113
2023-11-01 23:46:59.426179,30729.89888888889
2023-11-01 23:46:59.518481,30721.81333333333
2023-11-01 23:46:59.647978,30728.072
2023-11-01 23:46:59.742408,30718.080444444444
2023-11-01 23:46:59.870141,30729.864222222222
2023-11-01 23:46:59.966376,30728.065555555557
2023-11-01 23:47:00.094530,30722.743555555557
2023-11-01 23:47:00.222437,30728.11911111111
2023-11-01 23:47:00.324265,30728.938222222223
2023-11-01 23:47:00.446321,30724.463555555554
2023-11-01 23:47:00.546989,30730.899333333335
2023-11-01 23:47:00.672763,30729.85111111111
2023-11-01 23:47:00.777021,30731.833333333332
2023-11-01 23:47:00.895571,30720.078666666668
2023-11-01 23:47:00.993609,30725.182444444443
2023-11-01 23:47:01.123530,30726.512444444445
2023-11-01 23:47:01.251572,30733.834222222224
2023-11-01 23:47:01.346328,30719.713111111112
2023-11-01 23:47:01.477234,30720.057555555555
2023-11-01 23:47:01.575718,30716.99088888889
2023-11-01 23:47:01.701984,30708.885777777778
2023-11-01 23:47:01.791667,30701.34
2023-11-01 23:47:01.919376,30701.895333333334
2023-11-01 23:47:02.060820,30702.158666666666
2023-11-01 23:47:02.142543,30696.902444444444
2023-11-01 23:47:02.272188,30696.001555555555
2023-11-01 23:47:02.499990,30707.31111111111
2023-11-01 23:47:02.718730,30705.507555555556
2023-11-01 23:47:02.816498,30705.150444444444
2023-11-01 23:47:02.941922,30709.245777777778
2023-11-01 23:47:03.078105,30708.319111111112
2023-11-01 23:47:03.170235,30710.66711111111
2023-11-01 23:47:03.297363,30708.022222222222
2023-11-01 23:47:03.394081,30700.766
2023-11-01 23:47:03.517929,30704.715333333334
2023-11-01 23:47:03.620966,30703.364
2023-11-01 23:47:03.744719,30703.398
2023-11-01 23:47:03.873191,30703.20288888889
2023-11-01 23:47:03.969135,30709.116666666665
2023-11-01 23:47:04.095264,30708.042222222222
2023-11-01 23:47:04.204288,30703.345333333335
2023-11-01 23:47:04.325485,30702.16488888889
2023-11-01 23:47:04.416298,30702.438222222223
2023-11-01 23:47:04.542441,30707.92622222222
2023-11-01 23:47:04.766767,30697.604444444445
2023-11-01 23:47:04.902511,30697.871555555557
2023-11-01 23:47:05.122047,30688.966666666667
2023-11-01 23:47:05.221322,30695.12377777778
2023-11-01 23:47:05.344445,30688.15511111111
2023-11-01 23:47:05.442961,30687.44377777778
2023-11-01 23:47:05.576134,30676.814444444444
2023-11-01 23:47:05.673162,30672.44777777778
2023-11-01 23:47:05.804052,30675.318
2023-11-01 23:47:05.921805,30677.047333333332
2023-11-01 23:47:06.014322,30676.02
2023-11-01 23:47:06.143448,30690.672666666665
2023-11-01 23:47:06.372535,30685.35422222222
2023-11-01 23:47:06.464265,30680.02711111111
2023-11-01 23:47:06.592361,30683.137333333332
2023-11-01 23:47:06.721388,30679.557555555555
2023-11-01 23:47:06.818887,30679.449555555555
2023-11-01 23:47:06.950262,30674.643111111112
2023-11-01 23:47:07.041429,30674.98488888889
2023-11-01 23:47:07.166736,30680.29911111111
2023-11-01 23:47:07.281288,30663.27311111111
2023-11-01 23:47:07.391748,30687.528222222223
2023-11-01 23:47:07.616464,30676.497333333333
2023-11-01 23:47:07.743993,30665.648666666668
2023-11-01 23:47:07.967046,30668.956
2023-11-01 23:47:08.062855,30659.742666666665
2023-11-01 23:47:08.192360,30657.883777777777
2023-11-01 23:47:08.288389,30663.85311111111
2023-11-01 23:47:08.414720,30659.90288888889
2023-11-01 23:47:08.548038,30656.592666666667
2023-11-01 23:47:08.640452,30669.482666666667
2023-11-01 23:47:08.767753,30662.93288888889
2023-11-01 23:47:08.863941,30677.123333333333
2023-11-01 23:47:08.991848,30656.02022222222
2023-11-01 23:47:09.087430,30653.83111111111
2023-11-01 23:47:09.214610,30640.812666666665
2023-11-01 23:47:09.309839,30646.16711111111
2023-11-01 23:47:09.437770,30649.428444444446
2023-11-01 23:47:09.566726,30636.300222222224
2023-11-01 23:47:09.662929,30643.034666666666
2023-11-01 23:47:09.792720,30663.61311111111
2023-11-01 23:47:09.892921,30675.672
2023-11-01 23:47:10.015946,30664.612444444443
2023-11-01 23:47:10.113104,30677.622
2023-11-01 23:47:10.241970,30663.543333333335
2023-11-01 23:47:10.342003,30659.848222222223
2023-11-01 23:47:10.463548,30660.152222222223
2023-11-01 23:47:10.594681,30654.125111111112
2023-11-01 23:47:10.815588,30644.108666666667
2023-11-01 23:47:10.911033,30648.626888888888
2023-11-01 23:47:11.040755,30641.875333333333
2023-11-01 23:47:11.134755,30640.257333333335
2023-11-01 23:47:11.262719,30651.456
2023-11-01 23:47:11.390277,30650.583333333332
2023-11-01 23:47:11.486796,30638.35977777778
2023-11-01 23:47:11.616422,30644.075555555555
2023-11-01 23:47:11.710839,30648.167555555556
2023-11-01 23:47:11.838504,30642.929333333333
2023-11-01 23:47:11.934890,30650.141333333333
2023-11-01 23:47:12.061862,30636.580222222223
2023-11-01 23:47:12.160840,30641.438444444444
2023-11-01 23:47:12.287651,30643.300888888887
2023-11-01 23:47:12.414133,30626.089111111112
2023-11-01 23:47:12.513700,30629.49288888889
2023-11-01 23:47:12.641037,30632.301333333333
2023-11-01 23:47:12.741465,30623.584666666666
2023-11-01 23:47:12.862656,30618.15488888889
2023-11-01 23:47:12.961576,30621.095333333335
2023-11-01 23:47:13.090213,30622.366
2023-11-01 23:47:13.214386,30626.56488888889
2023-11-01 23:47:13.316220,30571.602
2023-11-01 23:47:13.440270,30429.934666666668
2023-11-01 23:47:13.542252,30366.936222222223
2023-11-01 23:47:13.667406,30424.70688888889
2023-11-01 23:47:13.759550,30428.892
2023-11-01 23:47:13.889007,30393.696444444446
2023-11-01 23:47:14.115355,30437.541555555556
2023-11-01 23:47:14.240213,30350.661555555555
2023-11-01 23:47:14.467961,30393.893555555554
2023-11-01 23:47:14.689159,30385.728444444445
2023-11-01 23:47:14.782742,30410.465555555555
2023-11-01 23:47:14.912903,30360.561333333335
2023-11-01 23:47:15.042076,30368.188
2023-11-01 23:47:15.135713,30351.577555555556
2023-11-01 23:47:15.263897,30446.867777777778
2023-11-01 23:47:15.359480,30330.34933333333
2023-11-01 23:47:15.488818,30342.51622222222
2023-11-01 23:47:15.586299,30351.564444444444
2023-11-01 23:47:15.711817,30340.402
2023-11-01 23:47:15.806438,30397.794666666665
2023-11-01 23:47:15.937565,30338.500444444446
2023-11-01 23:47:16.063458,30392.895111111113
2023-11-01 23:47:16.163214,30432.861777777776
2023-11-01 23:47:16.287383,30413.525777777777
2023-11-01 23:47:16.389571,30351.165333333334
2023-11-01 23:47:16.512451,30334.803555555554
2023-11-01 23:47:16.612205,30365.784444444445
2023-11-01 23:47:16.738067,30415.83088888889
2023-11-01 23:47:16.834226,30372.32488888889
2023-11-01 23:47:16.961569,30393.189333333332
2023-11-01 23:47:17.089590,30403.394444444446
2023-11-01 23:47:17.182536,30358.709777777778
2023-11-01 23:47:17.318176,30357.546444444444
2023-11-01 23:47:17.412092,30383.531333333332
2023-11-01 23:47:17.539551,30355.54088888889
2023-11-01 23:47:17.758728,30305.539555555555
2023-11-01 23:47:17.888564,30357.796444444444
2023-11-01 23:47:18.113898,30336.25488888889
2023-11-01 23:47:18.211153,30346.742666666665
2023-11-01 23:47:18.334156,30358.666444444443
2023-11-01 23:47:18.430743,30368.58822222222
2023-11-01 23:47:18.560617,30380.634666666665
2023-11-01 23:47:18.655820,30341.658666666666
2023-11-01 23:47:18.783584,30446.64222222222
2023-11-01 23:47:18.913019,30427.006
2023-11-01 23:47:19.011186,30460.55177777778
2023-11-01 23:47:19.139534,30530.001333333334
2023-11-01 23:47:19.231121,30498.908888888887
2023-11-01 23:47:19.363873,30535.346444444443
2023-11-01 23:47:19.464726,30400.634
2023-11-01 23:47:19.582646,30378.878666666667
2023-11-01 23:47:19.713152,30402.78177777778
2023-11-01 23:47:19.817594,30351.00022222222
2023-11-01 23:47:19.944391,30385.532
2023-11-01 23:47:20.040908,30354.25311111111
2023-11-01 23:47:20.158887,30331.800222222224
2023-11-01 23:47:20.269637,30361.34933333333
2023-11-01 23:47:20.397112,30404.946666666667
2023-11-01 23:47:20.485774,30276.287111111113
2023-11-01 23:47:20.616829,30415.783333333333
2023-11-01 23:47:20.741935,30485.680666666667
2023-11-01 23:47:20.958736,30432.048444444445
2023-11-01 23:47:21.056367,30474.815555555557
2023-11-01 23:47:21.183922,30442.39577777778
2023-11-01 23:47:21.281160,30609.308444444443
2023-11-01 23:47:21.410754,30607.732666666667
2023-11-01 23:47:21.505186,30607.168
2023-11-01 23:47:21.631160,30603.594666666668
2023-11-01 23:47:21.763183,30604.296
2023-11-01 23:47:21.857270,30588.105555555554
2023-11-01 23:47:21.983914,30571.71377777778
2023-11-01 23:47:22.081868,30573.535111111112
2023-11-01 23:47:22.214181,30589.291777777777
2023-11-01 23:47:22.305499,30587.016888888887
2023-11-01 23:47:22.444311,30592.379555555555
2023-11-01 23:47:22.568025,30550.334444444445
2023-11-01 23:47:22.665294,30561.393333333333
2023-11-01 23:47:22.790694,30552.49288888889
2023-11-01 23:47:22.884095,30583.802
2023-11-01 23:47:23.009091,30509.716
2023-11-01 23:47:23.235534,30550.582222222223
2023-11-01 23:47:23.458735,30559.995333333332
2023-11-01 23:47:23.584968,30536.89
2023-11-01 23:47:23.814367,30573.435333333335
2023-11-01 23:47:23.905552,30564.36911111111
2023-11-01 23:47:24.031784,30576.955333333335
2023-11-01 23:47:24.128316,30552.596444444443
2023-11-01 23:47:24.257807,30554.196444444446
2023-11-01 23:47:24.384681,30562.07422222222
2023-11-01 23:47:24.478992,30555.841111111113
2023-11-01 23:47:24.608622,30530.742666666665
2023-11-01 23:47:24.703623,30516.121555555557
2023-11-01 23:47:24.831312,30508.622
2023-11-01 23:47:24.930433,30487.215111111112
2023-11-01 23:47:25.056701,30565.409111111112
2023-11-01 23:47:25.160324,30536.967333333334
2023-11-01 23:47:25.282272,30528.557777777776
2023-11-01 23:47:25.413473,30537.938
2023-11-01 23:47:25.505226,30544.34222222222
2023-11-01 23:47:25.632067,30527.690222222223
2023-11-01 23:47:25.735464,30548.232
2023-11-01 23:47:25.858313,30531.480666666666
2023-11-01 23:47:25.954761,30538.72888888889
2023-11-01 23:47:26.083605,30520.274666666668
2023-11-01 23:47:26.215014,30532.36733333333
2023-11-01 23:47:26.304750,30508.050444444445
2023-11-01 23:47:26.434753,30521.002444444446
2023-11-01 23:47:26.531134,30526.31688888889
2023-11-01 23:47:26.659524,30527.359555555555
2023-11-01 23:47:26.757934,30527.21222222222
2023-11-01 23:47:26.882561,30560.160666666667
2023-11-01 23:47:26.980362,30566.429555555555
2023-11-01 23:47:27.103935,30560.054666666667
2023-11-01 23:47:27.234064,30572.865777777777
2023-11-01 23:47:27.455265,30563.178888888888
2023-11-01 23:47:27.551035,30553.597777777777
2023-11-01 23:47:27.682148,30568.646444444443
2023-11-01 23:47:27.777325,30569.173333333332
2023-11-01 23:47:27.905159,30563.980444444445
2023-11-01 23:47:28.002394,30559.358888888888
2023-11-01 23:47:28.130411,30555.675555555557
2023-11-01 23:47:28.256733,30565.92088888889
2023-11-01 23:47:28.354188,30557.882222222222
2023-11-01 23:47:28.479676,30567.931555555555
2023-11-01 23:47:28.576845,30556.03377777778
2023-11-01 23:47:28.703672,30562.816
2023-11-01 23:47:28.799945,30551.663555555555
2023-11-01 23:47:28.932653,30565.637777777778
2023-11-01 23:47:29.055808,30565.76977777778
2023-11-01 23:47:29.158149,30551.37888888889
2023-11-01 23:47:29.279375,30556.748444444445
2023-11-01 23:47:29.384390,30552.100666666665
2023-11-01 23:47:29.507697,30549.196444444446
2023-11-01 23:47:29.602354,30551.794222222223
2023-11-01 23:47:29.735052,30553.497555555554
2023-11-01 23:47:29.825870,30564.61888888889
2023-11-01 23:47:29.953558,30551.431333333334
2023-11-01 23:47:30.080147,30511.626444444446
2023-11-01 23:47:30.180127,30562.030222222224
2023-11-01 23:47:30.303729,30580.90088888889
2023-11-01 23:47:30.532983,30580.703777777777
2023-11-01 23:47:30.634639,30567.475333333332
2023-11-01 23:47:30.761742,30576.642888888888
2023-11-01 23:47:30.880392,30562.697111111112
2023-11-01 23:47:30.982878,30542.29311111111
2023-11-01 23:47:31.117615,30539.56688888889
2023-11-01 23:47:31.211982,30528.364
2023-11-01 23:47:31.336182,30504.34933333333
2023-11-01 23:47:31.558910,30536.417333333335
2023-11-01 23:47:31.649824,30535.54911111111
2023-11-01 23:47:31.783366,30573.465555555555
2023-11-01 23:47:31.904601,30588.680444444446
2023-11-01 23:47:32.000381,30605.500888888888
2023-11-01 23:47:32.130470,30596.377111111113
2023-11-01 23:47:32.232865,30588.233333333334
2023-11-01 23:47:32.352331,30595.558
2023-11-01 23:47:32.450050,30596.94777777778
2023-11-01 23:47:32.580836,30582.323111111113
2023-11-01 23:47:32.685109,30580.020666666667
2023-11-01 23:47:32.799361,30573.695333333333
2023-11-01 23:47:32.931478,30563.34022222222
2023-11-01 23:47:33.023995,30566.694
2023-11-01 23:47:33.161446,30574.633777777777
2023-11-01 23:47:33.254773,30575.837555555554
2023-11-01 23:47:33.381648,30582.916222222222
2023-11-01 23:47:33.475681,30592.65111111111
2023-11-01 23:47:33.599657,30598.153555555557
2023-11-01 23:47:33.728510,30593.079333333335
2023-11-01 23:47:33.832496,30583.530444444445
2023-11-01 23:47:34.052749,30578.817555555557
2023-11-01 23:47:34.180682,30564.692
2023-11-01 23:47:34.270508,30573.160444444446
2023-11-01 23:47:34.400163,30523.893111111112
2023-11-01 23:47:34.495319,30517.41888888889
2023-11-01 23:47:34.624395,30461.310222222222
2023-11-01 23:47:34.751036,30435.22711111111
2023-11-01 23:47:34.847024,30490.268444444446
2023-11-01 23:47:34.975863,30468.066
2023-11-01 23:47:35.071843,30421.192222222224
2023-11-01 23:47:35.199318,30463.252444444446
2023-11-01 23:47:35.295539,30433.824
2023-11-01 23:47:35.424568,30426.862666666668
2023-11-01 23:47:35.550913,30434.92111111111
2023-11-01 23:47:35.650933,30450.89022222222
2023-11-01 23:47:35.777045,30448.27488888889
2023-11-01 23:47:35.873414,30413.466
2023-11-01 23:47:36.004577,30453.747333333333
2023-11-01 23:47:36.099534,30496.480888888887
2023-11-01 23:47:36.230220,30460.304888888888
2023-11-01 23:47:36.329492,30463.176666666666
2023-11-01 23:47:36.452691,30428.23177777778
2023-11-01 23:47:36.577197,30486.606666666667
2023-11-01 23:47:36.682473,30421.028444444444
2023-11-01 23:47:36.808523,30490.556666666667
2023-11-01 23:47:36.895669,30462.498888888887
2023-11-01 23:47:37.026860,30443.638222222224
2023-11-01 23:47:37.122583,30468.874888888888
2023-11-01 23:47:37.248352,30441.611555555555
2023-11-01 23:47:37.385689,30414.918444444444
2023-11-01 23:47:37.474962,30430.782666666666
2023-11-01 23:47:37.608534,30439.30577777778
2023-11-01 23:47:37.826431,30449.99822222222
2023-11-01 23:47:37.919686,30433.73422222222
2023-11-01 23:47:38.047875,30434.410444444446
2023-11-01 23:47:38.143971,30469.583555555557
2023-11-01 23:47:38.270249,30446.052888888888
2023-11-01 23:47:38.398992,30490.424222222224
2023-11-01 23:47:38.497574,30500.276222222223
2023-11-01 23:47:38.622335,30503.82888888889
2023-11-01 23:47:38.720739,30479.612
2023-11-01 23:47:38.847964,30427.84222222222
2023-11-01 23:47:38.946388,30489.117555555556
2023-11-01 23:47:39.074104,30524.13266666667
2023-11-01 23:47:39.171411,30504.785555555554
2023-11-01 23:47:39.299881,30538.341111111113
2023-11-01 23:47:39.423382,30466.855333333333
2023-11-01 23:47:39.521151,30435.728222222224
2023-11-01 23:47:39.650307,30540.515333333333
2023-11-01 23:47:39.744948,30526.67488888889
2023-11-01 23:47:39.875236,30523.88088888889
2023-11-01 23:47:39.968456,30523.214444444446
2023-11-01 23:47:40.099635,30437.366
2023-11-01 23:47:40.231864,30538.266444444445
2023-11-01 23:47:40.323167,30469.404222222223
2023-11-01 23:47:40.450454,30508.173777777778
2023-11-01 23:47:40.548407,30515.226222222223
2023-11-01 23:47:40.672569,30445.066444444445
2023-11-01 23:47:40.896760,30406.825777777776
2023-11-01 23:47:41.124268,30411.94
2023-11-01 23:47:41.250448,30418.661111111112
2023-11-01 23:47:41.471841,30497.99777777778
2023-11-01 23:47:41.567246,30469.390888888887
2023-11-01 23:47:41.697553,30495.929111111112
2023-11-01 23:47:41.794073,30504.106888888888
2023-11-01 23:47:41.921621,30454.41022222222
2023-11-01 23:47:42.049830,30453.266
2023-11-01 23:47:42.144563,30492.10377777778
2023-11-01 23:47:42.273038,30441.371555555557
2023-11-01 23:47:42.368528,30435.91511111111
2023-11-01 23:47:42.494925,30388.634222222223
2023-11-01 23:47:42.592169,30398.004444444443
2023-11-01 23:47:42.719239,30356.966444444446
2023-11-01 23:47:42.818009,30432.489777777777
2023-11-01 23:47:42.942734,30341.45688888889
2023-11-01 23:47:43.071585,30405.231333333333
2023-11-01 23:47:43.170121,30355.70288888889
2023-11-01 23:47:43.298380,30380.654
2023-11-01 23:47:43.398266,30402.202
2023-11-01 23:47:43.530360,30461.899777777777
2023-11-01 23:47:43.616004,30366.126444444446
2023-11-01 23:47:43.751041,30460.081777777777
2023-11-01 23:47:43.842782,30421.118
2023-11-01 23:47:43.967622,30404.082444444444
2023-11-01 23:47:44.098018,30407.792222222222
2023-11-01 23:47:44.326988,30395.55177777778
2023-11-01 23:47:44.543252,30341.14022222222
2023-11-01 23:47:44.640017,30347.101333333332
2023-11-01 23:47:44.769166,30338.238222222222
2023-11-01 23:47:44.900641,30340.938666666665
2023-11-01 23:47:45.122347,30308.258222222223
2023-11-01 23:47:45.215892,30380.267111111112
2023-11-01 23:47:45.343728,30436.692666666666
2023-11-01 23:47:45.442746,30422.215111111112
2023-11-01 23:47:45.568352,30421.244
2023-11-01 23:47:45.664256,30415.088444444445
2023-11-01 23:47:45.791272,30418.74088888889
2023-11-01 23:47:45.920885,30360.24133333333
2023-11-01 23:47:46.016031,30395.745555555557
2023-11-01 23:47:46.146693,30266.43711111111
2023-11-01 23:47:46.242831,30273.48711111111
2023-11-01 23:47:46.366723,30244.01288888889
2023-11-01 23:47:46.465846,30194.93222222222
2023-11-01 23:47:46.597612,30212.423777777778
2023-11-01 23:47:46.719844,30223.250666666667
2023-11-01 23:47:46.819719,30176.756222222222
2023-11-01 23:47:46.943352,30259.852
2023-11-01 23:47:47.045246,30200.646666666667
2023-11-01 23:47:47.171313,30269.953777777777
2023-11-01 23:47:47.264344,30183.660888888888
2023-11-01 23:47:47.394459,30239.004444444443
2023-11-01 23:47:47.490462,30189.02088888889
2023-11-01 23:47:47.619732,30237.136
2023-11-01 23:47:47.744270,30127.196
2023-11-01 23:47:47.969129,30235.421555555557
2023-11-01 23:47:48.064329,30273.036666666667
2023-11-01 23:47:48.193686,30187.364
2023-11-01 23:47:48.287123,30225.092
2023-11-01 23:47:48.416489,30276.14688888889
2023-11-01 23:47:48.546392,30245.282444444445
2023-11-01 23:47:48.640801,30241.047333333332
2023-11-01 23:47:48.768042,30247.800666666666
2023-11-01 23:47:48.863323,30206.518666666667
2023-11-01 23:47:48.993256,30318.26
2023-11-01 23:47:49.086764,30331.871333333333
2023-11-01 23:47:49.214577,30231.155777777778
2023-11-01 23:47:49.311789,30237.614222222222
2023-11-01 23:47:49.439700,30280.298
2023-11-01 23:47:49.567526,30271.285555555554
2023-11-01 23:47:49.666767,30349.839111111112
2023-11-01 23:47:49.793943,30362.504
2023-11-01 23:47:49.895265,30326.27666666667
2023-11-01 23:47:50.015482,30370.613555555556
2023-11-01 23:47:50.116573,30395.747333333333
2023-11-01 23:47:50.240879,30357.169777777777
2023-11-01 23:47:50.338716,30369.06333333333
2023-11-01 23:47:50.465774,30307.646444444443
2023-11-01 23:47:50.594456,30305.48177777778
2023-11-01 23:47:50.688912,30334.800444444445
2023-11-01 23:47:50.821486,30299.24777777778
2023-11-01 23:47:50.911850,30378.326222222222
2023-11-01 23:47:51.049184,30430.87088888889
2023-11-01 23:47:51.136944,30475.428
2023-11-01 23:47:51.265181,30508.29688888889
2023-11-01 23:47:51.392700,30434.26
2023-11-01 23:47:51.616633,30303.97488888889
2023-11-01 23:47:51.715922,30258.236444444443
2023-11-01 23:47:51.839201,30439.534888888888
2023-11-01 23:47:51.937731,30340.06488888889
2023-11-01 23:47:52.064363,30461.233111111113
2023-11-01 23:47:52.159955,30447.512
2023-11-01 23:47:52.287791,30464.448
2023-11-01 23:47:52.418451,30476.414666666667
2023-11-01 23:47:52.512060,30541.546222222223
2023-11-01 23:47:52.640803,30516.010222222223
2023-11-01 23:47:52.735326,29517.443555555554
2023-11-01 23:47:52.862609,30472.518
2023-11-01 23:47:52.959292,30411.10422222222
2023-11-01 23:47:53.087268,30441.74311111111
2023-11-01 23:47:53.216356,30429.125111111112
2023-11-01 23:47:53.319681,30399.815777777778
2023-11-01 23:47:53.442629,30416.896
2023-11-01 23:47:53.538518,30455.648444444443
2023-11-01 23:47:53.663760,30431.219333333334
2023-11-01 23:47:53.765179,30382.296666666665
2023-11-01 23:47:53.894327,30415.695111111112
2023-11-01 23:47:53.986062,30452.86466666667
2023-11-01 23:47:54.112023,30449.359333333334
2023-11-01 23:47:54.240349,30439.960666666666
2023-11-01 23:47:54.341890,30469.428
2023-11-01 23:47:54.471793,30432.195111111112
2023-11-01 23:47:54.559966,30448.06977777778
2023-11-01 23:47:54.687731,30440.439777777778
2023-11-01 23:47:54.790879,30389.290666666668
2023-11-01 23:47:54.912386,30451.055555555555
2023-11-01 23:47:55.139465,30470.238
2023-11-01 23:47:55.266348,30455.15488888889
2023-11-01 23:47:55.487508,30442.60577777778
2023-11-01 23:47:55.583980,30434.682444444443
2023-11-01 23:47:55.711402,30496.596444444443
2023-11-01 23:47:55.808177,30481.586666666666
2023-11-01 23:47:55.936504,30440.310666666668
2023-11-01 23:47:56.064272,30392.43222222222
2023-11-01 23:47:56.160001,30425.148
2023-11-01 23:47:56.288501,30467.022666666668
2023-11-01 23:47:56.384531,30478.724222222223
2023-11-01 23:47:56.512665,30478.396444444443
2023-11-01 23:47:56.607822,30494.040666666668
2023-11-01 23:47:56.736819,30461.752
2023-11-01 23:47:56.833377,30451.978222222224
